epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,4725.64,0.75074,0.49118,0.90143,0.67825,0.46262,0.48399,0.34893,1.12294,1.91075,1.08928,0.00606475,0.00606475,0.00606475
161,4753.05,0.76059,0.49889,0.90073,0.68667,0.45965,0.48929,0.35391,1.12613,1.92849,1.08645,0.00604,0.00604,0.00604
162,4780.41,0.73237,0.48259,0.89624,0.69956,0.46779,0.49265,0.35545,1.11995,1.90017,1.08399,0.00601525,0.00601525,0.00601525
163,4807.76,0.74355,0.48877,0.89546,0.71606,0.45896,0.49416,0.35916,1.11397,1.90641,1.0809,0.0059905,0.0059905,0.0059905
164,4835.22,0.73644,0.48526,0.89747,0.70183,0.46174,0.49269,0.35651,1.1188,1.93215,1.08144,0.00596575,0.00596575,0.00596575
165,4862.4,0.73957,0.48354,0.89717,0.6727,0.47022,0.49713,0.35948,1.12904,1.90638,1.09551,0.005941,0.005941,0.005941
166,4890.01,0.7446,0.48544,0.8975,0.70605,0.45777,0.49595,0.35937,1.11795,1.89378,1.09298,0.00591625,0.00591625,0.00591625
167,4917.53,0.73852,0.48443,0.89609,0.68583,0.45994,0.48962,0.35475,1.11402,1.92173,1.08814,0.0058915,0.0058915,0.0058915
168,4944.9,0.73597,0.47683,0.89612,0.73398,0.44115,0.4889,0.35499,1.11341,1.94832,1.08202,0.00586675,0.00586675,0.00586675
169,4972.76,0.72576,0.47432,0.8924,0.6978,0.45232,0.48895,0.35586,1.1109,1.95087,1.08074,0.005842,0.005842,0.005842
170,5000.32,0.72439,0.47514,0.89131,0.72262,0.44601,0.49025,0.35738,1.10848,1.92462,1.07741,0.00581725,0.00581725,0.00581725
171,5027.76,0.73679,0.47832,0.8958,0.72248,0.44126,0.48787,0.35601,1.10843,1.90769,1.08293,0.0057925,0.0057925,0.0057925
172,5055.11,0.72927,0.47589,0.89642,0.70931,0.44888,0.4876,0.35393,1.10897,1.94092,1.07761,0.00576775,0.00576775,0.00576775
173,5082.45,0.72908,0.46707,0.89125,0.69761,0.45089,0.48959,0.35438,1.10779,1.96069,1.07919,0.005743,0.005743,0.005743
174,5109.97,0.73471,0.47595,0.89003,0.70434,0.4533,0.48906,0.35449,1.12732,1.98453,1.0959,0.00571825,0.00571825,0.00571825
175,5137.42,0.72255,0.46523,0.89204,0.73134,0.44517,0.48605,0.35558,1.13221,1.99925,1.10148,0.0056935,0.0056935,0.0056935
176,5164.69,0.72546,0.46356,0.89392,0.7303,0.4521,0.49276,0.35861,1.13079,2.00676,1.10242,0.00566875,0.00566875,0.00566875
177,5192.16,0.71623,0.46412,0.88694,0.72225,0.45419,0.49109,0.35861,1.12671,2.00899,1.10033,0.005644,0.005644,0.005644
178,5219.33,0.72125,0.46577,0.8935,0.73307,0.4482,0.48765,0.3549,1.1306,2.00504,1.10244,0.00561925,0.00561925,0.00561925
179,5246.87,0.7171,0.4601,0.89319,0.69702,0.46185,0.48651,0.35463,1.13107,2.03875,1.10088,0.0055945,0.0055945,0.0055945
